"site","description"
"http://stadt-diez.de","Non-Federal Agency"
"http://stadt-dohna.de","Non-Federal Agency"
"http://stadt-dransfeld.de","Non-Federal Agency"
"http://stadt-ebeleben.de","Non-Federal Agency"
"http://stadt-ehrenfriedersdorf.de","Non-Federal Agency"
"http://stadt-eisenberg.de","Non-Federal Agency"
"http://stadt-eisfeld.de","Non-Federal Agency"
"http://stadtellrich.de","Non-Federal Agency"
"http://stadt-emmelshausen.de","Non-Federal Agency"
"http://stadt-ennigerloh.de","Non-Federal Agency"
"http://stadt-erlenbach.de","Non-Federal Agency"
"http://stadt-falkenstein.de","Non-Federal Agency"
"http://stadt-falkenstein-harz.de","Non-Federal Agency"
"http://stadtfehmarn.de","Non-Federal Agency"
"http://stadt-frechen.de","Non-Federal Agency"
"http://stadt-freinsheim.de","Non-Federal Agency"
"http://stadt-fuerstenwalde.de","Non-Federal Agency"
"http://stadt-fuessen.de","Non-Federal Agency"
"http://stadt-garz-ruegen.de","Non-Federal Agency"
"http://stadt-gefell.de","Non-Federal Agency"
"http://stadt-geislingen.de","Non-Federal Agency"
"http://stadt-gemuenden.de","Non-Federal Agency"
"http://stadt-gengenbach.de","Non-Federal Agency"
"http://stadt-gerbstedt.de","Non-Federal Agency"
"http://stadt-geyer.de","Non-Federal Agency"
"http://stadt-gifhorn.de","Non-Federal Agency"
"http://stadt.gluecksburg.de","Non-Federal Agency"
"http://stadt-gnoien.de","Non-Federal Agency"
"http://stadt-grebenstein.de","Non-Federal Agency"
"http://stadt-grossbreitenbach.de","Non-Federal Agency"
"http://stadt-grossenehrich.de","Non-Federal Agency"
"http://stadt-gruenstadt.de","Non-Federal Agency"
"http://stadthagen.de","Non-Federal Agency"
"http://stadt-hallenberg.de","Non-Federal Agency"
"http://stadt-harburg-schwaben.de","Non-Federal Agency"
"http://stadt-hartenstein.de","Non-Federal Agency"
"http://stadt-hecklingen.de","Non-Federal Agency"
"http://stadt-heiligenhafen.de","Non-Federal Agency"
"http://stadt-heldrungen.de","Non-Federal Agency"
"http://stadt-helmbrechts.de","Non-Federal Agency"
"http://stadt-helmstedt.de","Non-Federal Agency"
"http://stadthemmingen.de","Non-Federal Agency"
"http://stadt-heringen.de","Non-Federal Agency"
"http://stadt-heusenstamm.de","Non-Federal Agency"
"http://stadt-hirschberg-saale.de","Non-Federal Agency"
"http://stadt-hofheim.de","Non-Federal Agency"
"http://stadt-hohenberg.de","Non-Federal Agency"
"http://stadt-hohenmoelsen.de","Non-Federal Agency"
"http://stadtilm.de","Non-Federal Agency"
"http://stadt-ilsenburg.de","Non-Federal Agency"
"http://stadt-immenstadt.de","Non-Federal Agency"
"http://stadtinfo-usedom.de","Non-Federal Agency"
"http://stadt.isny.de","Non-Federal Agency"
"http://stadt-jever.de","Non-Federal Agency"
"http://stadt-kalbe-milde.de","Non-Federal Agency"
"http://stadt-kamen.de","Non-Federal Agency"
"http://stadt-kastellaun.de","Non-Federal Agency"
"http://stadt-kaub.de","Non-Federal Agency"
"http://stadt-kerpen.de","Non-Federal Agency"
"http://stadtkirchberg-hunsrueck.de","Non-Federal Agency"
"http://stadt-kirtorf.de","Non-Federal Agency"
"http://stadt-kloetze.de","Non-Federal Agency"
"http://stadt-koeln.de","Non-Federal Agency"
"http://stadt-koennern.de","Non-Federal Agency"
"http://stadt-kuehlungsborn.de","Non-Federal Agency"
"http://stadt-kulmbach.de","Non-Federal Agency"
"http://stadt-kupferberg.de","Non-Federal Agency"
"http://stadt.kusel.de","Non-Federal Agency"
"http://stadt-kyllburg.de","Non-Federal Agency"
"http://stadtkyll.de","Non-Federal Agency"
"http://stadt-laage.de","Non-Federal Agency"
"http://stadt-landsberg.de","Non-Federal Agency"
"http://stadt-laucha.de","Non-Federal Agency"
"http://stadtlaufen.de","Non-Federal Agency"
"http://stadtlauringen.de","Non-Federal Agency"
"http://stadt-lengenfeld.de","Non-Federal Agency"
"http://stadt-lichtenfels.de","Non-Federal Agency"
"http://stadt-liebenau.de","Non-Federal Agency"
"http://stadt-liebstadt.de","Non-Federal Agency"
"http://stadt-loessnitz.de","Non-Federal Agency"
"http://stadt-loewenstein.de","Non-Federal Agency"
"http://stadtlohn.de","Non-Federal Agency"
"http://stadt-lorch.de","Non-Federal Agency"
"http://stadt-lorch-rheingau.de","Non-Federal Agency"
"http://stadtludwigslust.de","Non-Federal Agency"
"http://stadt-luetjenburg.de","Non-Federal Agency"
"http://stadt-luetzen.de","Non-Federal Agency"
"http://stadt-magdala.de","Non-Federal Agency"
"http://stadt-malchow.de","Non-Federal Agency"
"http://stadtmarketing-herborn.de","Non-Federal Agency"
"http://stadt-marlow.de","Non-Federal Agency"
"http://stadt-meissen.de","Non-Federal Agency"
"http://stadt-melle.de","Non-Federal Agency"
"http://stadt-mendig.de","Non-Federal Agency"
"http://stadt-miltenberg.de","Non-Federal Agency"
"http://stadt-muegeln.de","Non-Federal Agency"
"http://stadt-muencheberg.de","Non-Federal Agency"
"http://stadt-nassau.de","Non-Federal Agency"
"http://stadt-nebra.de","Non-Federal Agency"
"http://stadt-neukalen.de","Non-Federal Agency"
"http://stadt-neustadt.de","Non-Federal Agency"
"http://stadt-neustadt-hessen.de","Non-Federal Agency"
"http://stadt-nienburg-saale.de","Non-Federal Agency"
"http://stadt.noerdlingen.de","Non-Federal Agency"
"http://stadt-norderney.de","Non-Federal Agency"
"http://stadt-oebisfelde-weferlingen.de","Non-Federal Agency"
"http://stadt-oppenheim.de","Non-Federal Agency"
"http://stadt-ortrand.de","Non-Federal Agency"
"http://stadt-oschatz.de","Non-Federal Agency"
"http://stadt-osterwieck.de","Non-Federal Agency"
"http://stadt-pausa-muehltroff.de","Non-Federal Agency"
"http://stadt-perleberg.de","Non-Federal Agency"
"http://stadt-plaue.de","Non-Federal Agency"
"http://stadtprozelten.de","Non-Federal Agency"
"http://stadt-ranis.de","Non-Federal Agency"
"http://stadt-ratingen.de","Non-Federal Agency"
"http://stadt-rees.de","Non-Federal Agency"
"http://stadt-rehau.de","Non-Federal Agency"
"http://stadt-reichelsheim.de","Non-Federal Agency"
"http://stadt-renchen.de","Non-Federal Agency"
"http://stadt-rennerod.de","Non-Federal Agency"
"http://stadtroda.de","Non-Federal Agency"
"http://stadt-rodalben.de","Non-Federal Agency"
"http://stadt-roebel.de","Non-Federal Agency"
"http://stadt-roemhild.de","Non-Federal Agency"
"http://stadt-rossleben.de","Non-Federal Agency"
"http://stadt-roth.de","Non-Federal Agency"
"http://stadtscheer.de","Non-Federal Agency"
"http://stadt-schenefeld.de","Non-Federal Agency"
"http://stadt-schirgiswalde-kirschau.de","Non-Federal Agency"
"http://stadt-schoemberg.de","Non-Federal Agency"
"http://stadt-schoenau.de","Non-Federal Agency"
"http://stadt-schoenberg.de","Non-Federal Agency"
"http://stadt-schoeneck.de","Non-Federal Agency"
"http://stadt-schoenwald.de","Non-Federal Agency"
"http://stadt-schrozberg.de","Non-Federal Agency"
"http://stadt-schwanebeck.de","Non-Federal Agency"
"http://stadt-schweich.de","Non-Federal Agency"
"http://stadt-seehausen.de","Non-Federal Agency"
"http://stadt-seeland.de","Non-Federal Agency"
"http://stadt-selters.de","Non-Federal Agency"
"http://stadt-senden.de","Non-Federal Agency"
"http://stadt-sonnewalde.de","Non-Federal Agency"
"http://stadt-spremberg.de","Non-Federal Agency"
"http://stadt-stadtlengsfeld.eu","Non-Federal Agency"
"http://stadtsteinach.de","Non-Federal Agency"
"http://stadt-steinbach.de","Non-Federal Agency"
"http://stadt-stein.de","Non-Federal Agency"
"http://stadt-steinheim.de","Non-Federal Agency"
"http://stadt-sternberg.de","Non-Federal Agency"
"http://stadt-strausberg.de","Non-Federal Agency"
"http://stadt-stromberg.de","Non-Federal Agency"
"http://stadt-sulzbach.de","Non-Federal Agency"
"http://stadt-tanna.de","Non-Federal Agency"
"http://stadt-teuchern.de","Non-Federal Agency"
"http://stadt-thum.de","Non-Federal Agency"
"http://stadt-tirschenreuth.de","Non-Federal Agency"
"http://stadt-trebbin.de","Non-Federal Agency"
"http://stadt-tribsees.de","Non-Federal Agency"
"http://stadt-ulmen.de","Non-Federal Agency"
"http://stadtverwaltung-seesen.de","Non-Federal Agency"
"http://stadt-waechtersbach.de","Non-Federal Agency"
"http://stadt-waldheim.de","Non-Federal Agency"
"http://stadt-waldkirch.de","Non-Federal Agency"
"http://stadt-warin.eu","Non-Federal Agency"
"http://stadt-weissenberg.de","Non-Federal Agency"
"http://stadt-werneuchen.de","Non-Federal Agency"
"http://stadt-werther.de","Non-Federal Agency"
"http://stadt-westerburg.de","Non-Federal Agency"
"http://stadt-wetter.de","Non-Federal Agency"
"http://stadt-wettin-loebejuen.de","Non-Federal Agency"
"http://stadt-wiehe.de","Non-Federal Agency"
"http://stadt-willich.de","Non-Federal Agency"
"http://stadt-wissen.de","Non-Federal Agency"
"http://stadt-wolkenstein.de","Non-Federal Agency"
"http://stadtwolmirstedt.de","Non-Federal Agency"
"http://stadt-zahna-elster.de","Non-Federal Agency"
"http://stadt-zerbst.de","Non-Federal Agency"
"http://stadt-zoerbig.de","Non-Federal Agency"
"http://stadum.de","Non-Federal Agency"
"http://stahlhofen-am-wiesensee.de","Non-Federal Agency"
"http://stahnsdorf.de","Non-Federal Agency"
"http://staig.de","Non-Federal Agency"
"http://stakendorf.de","Non-Federal Agency"
"http://st-aldegund.de","Non-Federal Agency"
"http://stallwang.de","Non-Federal Agency"
"http://stammbach.de","Non-Federal Agency"
"http://stammham.de","Non-Federal Agency"
"http://stamsried.de","Non-Federal Agency"
"http://stangheck.de","Non-Federal Agency"
"http://stargarder-land.de","Non-Federal Agency"
"http://starkenberg.info","Non-Federal Agency"
"http://starkenburg-mosel.de","Non-Federal Agency"
"http://starnberg.de","Non-Federal Agency"
"http://starzach.de","Non-Federal Agency"
"http://stassfurt.de","Non-Federal Agency"
"http://stauchitz.de","Non-Federal Agency"
"http://staudach-egerndach.de","Non-Federal Agency"
"http://staudernheim.de","Non-Federal Agency"
"http://staufenberg.de","Non-Federal Agency"
"http://staufenberg-nds.de","Non-Federal Agency"
"http://staufen.de","Non-Federal Agency"
"http://stavenhagen.de","Non-Federal Agency"
"http://stavern.de","Non-Federal Agency"
"http://st-blasien.de","Non-Federal Agency"
"http://stebach.de","Non-Federal Agency"
"http://stechlin.de","Non-Federal Agency"
"http://stedesand.de","Non-Federal Agency"
"http://steenfeld.de","Non-Federal Agency"
"http://steffeln.de","Non-Federal Agency"
"http://steffenberg.de","Non-Federal Agency"
"http://stegaurach.de","Non-Federal Agency"
"http://steimbke.de","Non-Federal Agency"
"http://steinach.de","Non-Federal Agency"
"http://steinach.eu","Non-Federal Agency"
"http://steinach-thueringen.de","Non-Federal Agency"
"http://steina-sachsen.de","Non-Federal Agency"
"http://steinau.de","Non-Federal Agency"
"http://steinau-niedersachsen.de","Non-Federal Agency"
"http://steinbachamglan.de","Non-Federal Agency"
"http://steinbach-am-wald.de","Non-Federal Agency"
"http://steinbach-donnersberg.de","Non-Federal Agency"
"http://steinbach-hallenberg.de","Non-Federal Agency"
"http://steinbach-hunsrueck.de","Non-Federal Agency"
"http://steinberg-angeln.de","Non-Federal Agency"
"http://steinbergkirche.de","Non-Federal Agency"
"http://steinbockenheim.de","Non-Federal Agency"
"http://steindorf.eu","Non-Federal Agency"
"http://steinebach-wied.de","Non-Federal Agency"
"http://steineberg.de","Non-Federal Agency"
"http://steinenbronn.de","Non-Federal Agency"
"http://steinen.de","Non-Federal Agency"
"http://steinen-westerwald.de","Non-Federal Agency"
"http://steinfeld.de","Non-Federal Agency"
"http://steinfeld-msp.de","Non-Federal Agency"
"http://steinfeld-pfalz.de","Non-Federal Agency"
"http://steinfurt.de","Non-Federal Agency"
"http://steingaden.de","Non-Federal Agency"
"http://steinhausen-rottum.de","Non-Federal Agency"
"http://steinheim.com","Non-Federal Agency"
"http://steinheim.de","Non-Federal Agency"
"http://steinigtwolmsdorf.de","Non-Federal Agency"
"http://steiningen.de","Non-Federal Agency"
"http://steinmauern.de","Non-Federal Agency"
"http://steinsfeld.de","Non-Federal Agency"
"http://steinweiler.eu","Non-Federal Agency"
"http://steinwiesen.de","Non-Federal Agency"
"http://steisslingen.de","Non-Federal Agency"
"http://stelzenberg.de","Non-Federal Agency"
"http://stemwede.de","Non-Federal Agency"
"http://stendal.de","Non-Federal Agency"
"http://stepfershausen.de","Non-Federal Agency"
"http://stephanskirchen.de","Non-Federal Agency"
"http://stephansposching.de","Non-Federal Agency"
"http://sternenfels.de","Non-Federal Agency"
"http://sterup.de","Non-Federal Agency"
"http://stetten-akm.de","Non-Federal Agency"
"http://stetten-schwaben.de","Non-Federal Agency"
"http://steyerberg.de","Non-Federal Agency"
"http://st-georgen.de","Non-Federal Agency"
"http://st-goar.de","Non-Federal Agency"
"http://stiefenhofen.de","Non-Federal Agency"
"http://stimpfach.de","Non-Federal Agency"
"http://stinstedt.de","Non-Federal Agency"
"http://stipsdorf.de","Non-Federal Agency"
"http://stipshausen.de","Non-Federal Agency"
"http://st-johann.de","Non-Federal Agency"
"http://st-katharinen.de","Non-Federal Agency"
"http://st-leon-rot.de","Non-Federal Agency"
"http://st-michaelisdonn.de","Non-Federal Agency"
"http://stockach.de","Non-Federal Agency"
"http://stockelsdorf.de","Non-Federal Agency"
"http://stockheim-online.de","Non-Federal Agency"
"http://stocksee.de","Non-Federal Agency"
"http://stockstadt-am-main.de","Non-Federal Agency"
"http://stockstadt.de","Non-Federal Agency"
"http://stockum-pueschen.de","Non-Federal Agency"
"http://stoedtlen.de","Non-Federal Agency"
"http://stoernstein.de","Non-Federal Agency"
"http://stoessen-online.de","Non-Federal Agency"
"http://stoetten.de","Non-Federal Agency"
"http://stoettwang.de","Non-Federal Agency"
"http://stolberg.de","Non-Federal Agency"
"http://stollberg-erzgebirge.de","Non-Federal Agency"
"http://stolpe.de","Non-Federal Agency"
"http://stolpen.de","Non-Federal Agency"
"http://stoltebuell.de","Non-Federal Agency"
"http://stolzenau.de","Non-Federal Agency"
"http://storkow.de","Non-Federal Agency"
"http://st-peter-schwarzwald.de","Non-Federal Agency"
"http://straelen.de","Non-Federal Agency"
"http://strahlungen.de","Non-Federal Agency"
"http://stralendorf.de","Non-Federal Agency"
"http://stralsund.de","Non-Federal Agency"
"http://strande.de","Non-Federal Agency"
"http://strasburg.de","Non-Federal Agency"
"http://strassberg.de","Non-Federal Agency"
"http://strassenhaus.de","Non-Federal Agency"
"http://strasskirchen.de","Non-Federal Agency"
"http://strasslach-dingharting.de","Non-Federal Agency"
"http://straubenhardt.de","Non-Federal Agency"
"http://straubing.de","Non-Federal Agency"
"http://straussfurt.de","Non-Federal Agency"
"http://strehla.de","Non-Federal Agency"
"http://streithausen.de","Non-Federal Agency"
"http://strickscheid.de","Non-Federal Agency"
"http://striegistal.de","Non-Federal Agency"
"http://strohn.de","Non-Federal Agency"
"http://stromberg.de","Non-Federal Agency"
"http://strotzbuesch.de","Non-Federal Agency"
"http://strueth.de","Non-Federal Agency"
"http://strukdorf.de","Non-Federal Agency"
"http://strullendorf.de","Non-Federal Agency"
"http://struppen.de","Non-Federal Agency"
"http://stubenberg.de","Non-Federal Agency"
"http://stuehlingen.de","Non-Federal Agency"
"http://stuetzengruen.de","Non-Federal Agency"
"http://stuetzerbach.de","Non-Federal Agency"
"http://stuhr.de","Non-Federal Agency"
"http://stulln.de","Non-Federal Agency"
"http://stutensee.de","Non-Federal Agency"
"http://stuttgart.de","Non-Federal Agency"
"http://st-wolfgang-ob.de","Non-Federal Agency"
"http://suderburg.de","Non-Federal Agency"
"http://suedbrookmerland.de","Non-Federal Agency"
"http://suedeifelinfo.de","Non-Federal Agency"
"http://suederbrarup.de","Non-Federal Agency"
"http://suederende-auf-foehr.de","Non-Federal Agency"
"http://suederhastedt.de","Non-Federal Agency"
"http://suederheistedt.de","Non-Federal Agency"
"http://suederholz.de","Non-Federal Agency"
"http://suederluegum.de","Non-Federal Agency"
"http://suederstapel.de","Non-Federal Agency"
"http://suedliches-anhalt.de","Non-Federal Agency"
"http://suedlohn.de","Non-Federal Agency"
"http://suelfeld.de","Non-Federal Agency"
"http://suenching.de","Non-Federal Agency"
"http://suepplingen.de","Non-Federal Agency"
"http://suesel.de","Non-Federal Agency"
"http://suessen.de","Non-Federal Agency"
"http://sugenheim.de","Non-Federal Agency"
"http://suhlendorf.de","Non-Federal Agency"
"http://suhltrifft.de","Non-Federal Agency"
"http://sukow.de","Non-Federal Agency"
"http://sulingen.de","Non-Federal Agency"
"http://sulzbach-laufen.de","Non-Federal Agency"
"http://sulzbach-main.de","Non-Federal Agency"
"http://sulzbach-murr.de","Non-Federal Agency"
"http://sulzbach-rosenberg.de","Non-Federal Agency"
"http://sulzbach-taunus.de","Non-Federal Agency"
"http://sulzberg.de","Non-Federal Agency"
"http://sulzburg.de","Non-Federal Agency"
"http://sulz.de","Non-Federal Agency"
"http://sulzdorf-adl.de","Non-Federal Agency"
"http://sulzemoos.de","Non-Federal Agency"
"http://sulzfeld.de","Non-Federal Agency"
"http://sulzfeldgrabfeld.de","Non-Federal Agency"
"http://sulzfeld-main.de","Non-Federal Agency"
"http://sulzheim.de","Non-Federal Agency"
"http://sulzheim-rhh.de","Non-Federal Agency"
"http://sulzthal.de","Non-Federal Agency"
"http://sundern.de","Non-Federal Agency"
"http://sundhausen.net","Non-Federal Agency"
"http://surwold.de","Non-Federal Agency"
"http://suthfeld.de","Non-Federal Agency"
"http://swisttal.de","Non-Federal Agency"
"http://sydower-fliess.de","Non-Federal Agency"
"http://syke.de","Non-Federal Agency"
"http://syrgenstein.de","Non-Federal Agency"
"http://taarstedt.de","Non-Federal Agency"
"http://tabarz.de","Non-Federal Agency"
"http://tacherting.de","Non-Federal Agency"
